rank,track,preprocessing,reduction,selection,model,accuracy,precision,recall,f1,roc_auc,fit_time_sec,predict_time_sec,baseline_accuracy,baseline_f1,delta_vs_baseline_accuracy,delta_vs_baseline_f1
608,binary,standard,none,filter_correlation,lda_classifier,0.8058257589067983,0.983739837398374,0.029994337800683734,0.057759374546346165,0.516510454243872,0.010518180652676767,0.0004379026746998,0.8245217667200473,0.23028046643744593,-0.018696007813248983,-0.17252109189109976
609,binary,robust,svd,filter_anova,logistic_regression,0.8057390670110208,0.9876543209876543,0.029126285200100268,0.05649241543477166,0.4102403929599397,0.014079819336378233,0.0006771526726272667,0.821739120178421,0.2034644163515437,-0.016000053167400163,-0.14697200091677204
610,binary,robust,svd,filter_correlation,logistic_regression,0.8057390670110208,0.9876543209876543,0.029126285200100268,0.05649241543477166,0.4102403929599397,0.013239430651689534,0.0006253193423616999,0.821739120178421,0.2034644163515437,-0.016000053167400163,-0.14697200091677204
611,binary,minmax,pca,none,logistic_regression,0.8057390670110208,0.9876543209876543,0.02912515049081843,0.05643585289544556,0.5211824858205838,0.028959208003167633,0.0008040416578296001,0.821739120178421,0.2034644163515437,-0.016000053167400163,-0.14702856345609813
612,binary,robust,svd,none,logistic_regression,0.8056520802448496,0.9880952380952381,0.0286911241905267,0.05565109244354519,0.41271119810788015,0.0197731943238371,0.0006178473413455666,0.821739120178421,0.2034644163515437,-0.016087039933571412,-0.1478133239079985
613,binary,quantile,none,wrapper_rfe,lda_classifier,0.8056519895154975,0.9895833333333334,0.0286877200626813,0.055426302145793395,0.4153217897268113,0.012849555331437501,0.0006344723418199333,0.8245217667200473,0.23028046643744593,-0.018869777204549742,-0.17485416429165254
614,binary,minmax,pca,filter_chi2,logistic_regression,0.8055650707963401,0.9888888888888889,0.0282565305355941,0.054812375891899336,0.5248977660995605,0.0475585556705482,0.00028762499763000004,0.821739120178421,0.2034644163515437,-0.01617404938208089,-0.14865204045964436
615,binary,standard,none,ga_selection,lda_classifier,0.8054782428065347,0.9861111111111112,0.027824206299225065,0.05410015019786333,0.5141791346971979,0.0140705143373149,0.0007408193293182334,0.8245217667200473,0.23028046643744593,-0.019043523913512606,-0.1761803162395826
616,binary,robust,svd,embedded_l1,logistic_regression,0.8054782428065347,0.9861111111111112,0.02782136952602053,0.053990203317543,0.41257057949064646,0.036062430668001334,0.00024148598701376664,0.821739120178421,0.2034644163515437,-0.016260877371886306,-0.14947421303400069
617,binary,robust,none,ga_selection,logistic_regression,0.8054782428065347,1.0,0.027391314708215136,0.05331997730333807,0.4225838540531721,0.0343027500008853,0.00048012466868379997,0.821739120178421,0.2034644163515437,-0.016260877371886306,-0.15014443904820562
618,binary,standard,svd,filter_anova,logistic_regression,0.8054782201241967,0.9866666666666667,0.027820802171379635,0.0539648804090769,0.4139013898334915,0.007605333337172167,0.0026892499978809,0.821739120178421,0.2034644163515437,-0.016260900054224314,-0.1494995359424668
619,binary,standard,svd,filter_correlation,logistic_regression,0.8054782201241967,0.9866666666666667,0.027820802171379635,0.0539648804090769,0.4139013898334915,0.01233512533751,0.002945707994513167,0.821739120178421,0.2034644163515437,-0.016260900054224314,-0.1494995359424668
620,binary,robust,svd,filter_chi2,logistic_regression,0.8054781747595207,0.9876543209876543,0.027821936880661435,0.054023766642745226,0.4109790200974233,0.05035247232687346,0.00021830566887116667,0.821739120178421,0.2034644163515437,-0.01626094541890033,-0.14944064970879847
621,binary,minmax,svd,wrapper_sfs,svm,0.8053043600035439,0.9824561403508772,0.02695501898935977,0.05245615799433123,0.7103020733869984,2.7843312219968843,0.39477986134200665,0.9759997047666888,0.9386473437523838,-0.17069534476314496,-0.8861911857580526
622,binary,robust,none,filter_anova,logistic_regression,0.8053040424508121,0.9824561403508772,0.027385073807165202,0.05286051220129464,0.4088043383958335,0.049783708003815236,0.00035255566278156666,0.821739120178421,0.2034644163515437,-0.016435077727608882,-0.15060390415024905
623,binary,robust,none,filter_correlation,logistic_regression,0.8053040424508121,0.9824561403508772,0.027385073807165202,0.05286051220129464,0.4088043383958335,0.049856528009210366,0.00022579132928509998,0.821739120178421,0.2034644163515437,-0.016435077727608882,-0.15060390415024905
624,binary,standard,svd,filter_chi2,logistic_regression,0.8052173505550345,0.9861111111111112,0.026517021206581736,0.051525444895343935,0.41433406158018204,0.0826243889944938,0.00031677767401559997,0.821739120178421,0.2034644163515437,-0.016521769623386473,-0.15193897145619975
625,binary,standard,none,wrapper_rfe,logistic_regression,0.8052172371433447,1.0,0.0260852643248536,0.050767087768738034,0.5159339253824761,0.043283277666584234,0.000296930995925,0.821739120178421,0.2034644163515437,-0.01652188303507629,-0.15269732858280566
626,binary,minmax,pca,embedded_l1,logistic_regression,0.8050433997050298,0.9866666666666667,0.025646699187434636,0.049836856537887435,0.5267999674812421,0.029901388993797167,0.0004376806609798,0.821739120178421,0.2034644163515437,-0.016695720473391185,-0.15362755981365625
627,binary,minmax,pca,filter_anova,logistic_regression,0.8048694942197011,0.9861111111111112,0.024777511877569366,0.04820337039112693,0.5234071918222288,0.020350889002050534,0.0004342499984583,0.821739120178421,0.2034644163515437,-0.01686962595871988,-0.15526104596041676
628,binary,minmax,pca,filter_correlation,logistic_regression,0.8048694942197011,0.9861111111111112,0.024777511877569366,0.04820337039112693,0.5234071918222288,0.03237412500311617,0.00037484767381096664,0.821739120178421,0.2034644163515437,-0.01686962595871988,-0.15526104596041676
629,binary,minmax,pca,wrapper_rfe,logistic_regression,0.804869471537363,0.9619753086419753,0.025646699187434636,0.049783849557928306,0.5264379478482681,0.02290440267339967,0.0013094166545972667,0.821739120178421,0.2034644163515437,-0.016869648641058,-0.1536805667936154
630,binary,standard,svd,embedded_l1,logistic_regression,0.8047826435475575,0.9824561403508772,0.024344620286559437,0.047436321027928934,0.4144387693810197,0.022688111329140698,0.006488611009748,0.821739120178421,0.2034644163515437,-0.016956476630863526,-0.15602809532361475
631,binary,standard,none,filter_anova,logistic_regression,0.8046954072756684,0.989247311827957,0.0239083245677041,0.046441445718866436,0.5156457388738347,0.0333639723248779,0.0002982083339399,0.821739120178421,0.2034644163515437,-0.01704371290275264,-0.15702297063267726
632,binary,standard,none,filter_correlation,logistic_regression,0.8046954072756684,0.989247311827957,0.0239083245677041,0.046441445718866436,0.5156457388738347,0.03221054166594207,0.00020009733270849998,0.821739120178421,0.2034644163515437,-0.01704371290275264,-0.15702297063267726
633,binary,standard,none,filter_chi2,logistic_regression,0.804608465874173,0.9888888888888889,0.023473730912771468,0.0456364218668902,0.5150227419506878,0.25625047233188525,0.0001334166639328667,0.821739120178421,0.2034644163515437,-0.017130654304247983,-0.15782799448465348
634,binary,minmax,none,ga_selection,lda_classifier,0.8045217966607335,0.9803921568627451,0.02304310874032513,0.045021660276113235,0.4108843507955802,0.0177054999900671,0.0005615139962173334,0.8245217667200473,0.23028046643744593,-0.019999970059313754,-0.1852588061613327
635,binary,minmax,svd,none,logistic_regression,0.8043478004460528,0.9833333333333334,0.022170517302614396,0.04329938195288204,0.41497819865901636,0.05957738899936277,0.0003485000052023,0.821739120178421,0.2034644163515437,-0.017391319732368182,-0.16016503439866164
636,binary,minmax,svd,wrapper_rfe,logistic_regression,0.8043478004460528,0.9833333333333334,0.02216881523869173,0.04321304664528689,0.41504469770757774,0.0449798886644809,0.00028872232845356664,0.821739120178421,0.2034644163515437,-0.017391319732368182,-0.1602513697062568
637,binary,minmax,svd,filter_anova,logistic_regression,0.8043477777637147,0.9841269841269842,0.02216881523869173,0.0432203680154619,0.4144495794876528,0.0422673193388618,0.0003621526605759667,0.821739120178421,0.2034644163515437,-0.0173913424147063,-0.1602440483360818
638,binary,minmax,svd,filter_correlation,logistic_regression,0.8043477777637147,0.9841269841269842,0.02216881523869173,0.0432203680154619,0.41444915424924295,0.0388061250074921,0.00027647233218883334,0.821739120178421,0.2034644163515437,-0.0173913424147063,-0.1602440483360818
639,binary,minmax,svd,filter_chi2,logistic_regression,0.8043477550813768,0.9848484848484849,0.022168247884050796,0.04319034737199756,0.4143051981166517,0.044787833321606664,0.00030095833547716665,0.821739120178421,0.2034644163515437,-0.017391365097044198,-0.16027406897954613
640,binary,robust,none,wrapper_rfe,logistic_regression,0.8040869535592284,0.9743589743589745,0.020867303692457432,0.040834368340434364,0.4031949845748037,0.05062900033468997,0.00028813900037973333,0.821739120178421,0.2034644163515437,-0.017652166619192555,-0.16263004801110933
641,binary,standard,none,ga_selection,logistic_regression,0.8040869081945526,0.9833333333333334,0.020869005756380135,0.040849463187813434,0.5143635362860263,0.026283291663275966,0.00039912500263496664,0.821739120178421,0.2034644163515437,-0.01765221198386835,-0.16261495316373026
642,binary,minmax,svd,embedded_l1,logistic_regression,0.8038261293547424,0.9777777777777777,0.019562388018377664,0.038292771620180265,0.4194309324282526,0.038417096996757466,0.0003855143440886667,0.821739120178421,0.2034644163515437,-0.017912990823678587,-0.16517164473136342
643,binary,quantile,none,wrapper_rfe,logistic_regression,0.8036520197283717,0.9855072463768115,0.018690363935307933,0.0365116086017985,0.4167161269756398,0.03500918065158953,0.0003464023466221667,0.821739120178421,0.2034644163515437,-0.018087100450049243,-0.1669528077497452
644,binary,minmax,pca,ga_selection,lda_classifier,0.8019129421927461,0.6428571428571429,0.009995654063450633,0.0196768929163295,0.5144032993936618,0.030152013670885897,0.00040520866362683334,0.8245217667200473,0.23028046643744593,-0.022608824527301175,-0.21060357352111642
645,binary,standard,svd,ga_selection,lda_classifier,0.8018262049322926,1.0,0.009129303526789867,0.018007733850507666,0.4019551158073789,0.0116620280023198,0.00042024998886813335,0.8245217667200473,0.23028046643744593,-0.02269556178775467,-0.21227273258693827
646,binary,robust,pca,ga_selection,lda_classifier,0.8017392862131351,0.6666666666666666,0.008693575162575433,0.017056562546995366,0.49938786277809616,0.015812819328857534,0.0005488196620717334,0.8245217667200473,0.23028046643744593,-0.022782480506912228,-0.21322390389045057
647,binary,minmax,none,filter_chi2,logistic_regression,0.8015652219514404,0.9583333333333334,0.0082595488622837,0.016366429269654998,0.4079536259787175,0.0293728746667814,0.00028415299796806666,0.821739120178421,0.2034644163515437,-0.02017389822698057,-0.18709798708188868
648,binary,standard,svd,ga_selection,logistic_regression,0.801478371279297,1.0,0.007389794197777501,0.014579946900736834,0.40238252575494277,0.0360941529991881,0.00037574966942576665,0.821739120178421,0.2034644163515437,-0.020260748899123993,-0.18888446945080686
649,binary,robust,pca,ga_selection,logistic_regression,0.8013914298778015,0.6666666666666666,0.006955200542844867,0.013711891345181299,0.4987981217084793,0.030853846993219664,0.0004476253331327667,0.821739120178421,0.2034644163515437,-0.020347690300619448,-0.1897525250063624
650,binary,minmax,svd,wrapper_sfs,lda_classifier,0.801217410980783,0.6666666666666666,0.006089984715465934,0.012049776922014033,0.4097842323500554,0.0192434863420203,0.0003231943216329667,0.8245217667200473,0.23028046643744593,-0.02330435573926426,-0.2182306895154319
651,binary,robust,svd,ga_selection,lda_classifier,0.801217320251431,1.0,0.006087147942261433,0.012073165523060333,0.40946582645599566,0.013471833333217801,0.0074391110101714,0.8245217667200473,0.23028046643744593,-0.02330444646861629,-0.2182073009143856
652,binary,minmax,none,wrapper_rfe,logistic_regression,0.8011304695792876,1.0,0.005650852223406067,0.011215234138621168,0.4148462175583023,0.029705389325196466,0.0002631666720844333,0.821739120178421,0.2034644163515437,-0.020608650599133416,-0.19224918221292253
653,binary,minmax,none,filter_anova,logistic_regression,0.8011303788499355,0.9629629629629629,0.0060860132329795995,0.012071035065149734,0.40713760614592215,0.028338639337258966,0.00023102766135703334,0.821739120178421,0.2034644163515437,-0.020608741328485447,-0.19139338128639397
654,binary,minmax,none,filter_correlation,logistic_regression,0.8011303788499355,0.9629629629629629,0.0060860132329795995,0.012071035065149734,0.40713760614592215,0.07587302733251511,0.0002703056573712,0.821739120178421,0.2034644163515437,-0.020608741328485447,-0.19139338128639397
655,binary,minmax,pca,wrapper_sfs,lda_classifier,0.8010434828131162,0.6666666666666666,0.005219662696318866,0.010349323171692166,0.5098981008280471,0.014450097000614366,0.0002863613287141667,0.8245217667200473,0.23028046643744593,-0.023478283906931074,-0.21993114326575378
656,binary,quantile,none,ga_selection,lda_classifier,0.8010434601307782,1.0,0.005216258568473399,0.010371689694876167,0.411586104138542,0.014518458328287367,0.0009274026670027333,0.8245217667200473,0.23028046643744593,-0.023478306589269082,-0.21990877674256976
657,binary,quantile,none,filter_anova,lda_classifier,0.8010434147661023,0.6666666666666666,0.0052179606323961335,0.010352674636449835,0.4191133126366402,0.010352833002495234,0.0005793889965085334,0.8245217667200473,0.23028046643744593,-0.023478351953944987,-0.2199277918009961
658,binary,quantile,none,filter_chi2,lda_classifier,0.8010434147661023,0.6666666666666666,0.0052179606323961335,0.010352674636449835,0.4191133126366402,0.013435333326924566,0.0006078333341671,0.8245217667200473,0.23028046643744593,-0.023478351953944987,-0.2199277918009961
659,binary,quantile,none,filter_correlation,lda_classifier,0.8010434147661023,0.6666666666666666,0.0052179606323961335,0.010352674636449835,0.4191133126366402,0.014203582997045732,0.0005896946725745334,0.8245217667200473,0.23028046643744593,-0.023478351953944987,-0.2199277918009961
660,binary,quantile,pca,none,lda_classifier,0.8009565187292829,0.6666666666666666,0.004780530204258966,0.009487996728970367,0.5154098407351312,0.0188083753358417,0.0005235689944432,0.8245217667200473,0.23028046643744593,-0.023565247990764426,-0.22079246970847557
661,binary,quantile,pca,filter_anova,lda_classifier,0.8008695773277874,0.6666666666666666,0.0043459365493263334,0.008626687696455101,0.5168616989392762,0.014348430665753134,0.0004925969988107333,0.8245217667200473,0.23028046643744593,-0.02365218939225988,-0.22165377874099082
662,binary,quantile,pca,filter_correlation,lda_classifier,0.8008695773277874,0.6666666666666666,0.0043459365493263334,0.008626687696455101,0.5168616989392762,0.011301000001064133,0.0010215973306912666,0.8245217667200473,0.23028046643744593,-0.02365218939225988,-0.22165377874099082
663,binary,robust,svd,ga_selection,logistic_regression,0.8008695092807735,1.0,0.004347638613249033,0.008643480032834,0.40945392033294453,0.02032483333217287,0.00020412500210412868,0.821739120178421,0.2034644163515437,-0.020869610897647495,-0.1948209363187097
664,binary,standard,pca,ga_selection,lda_classifier,0.800782635926292,0.6666666666666666,0.0039113428943937,0.0077631385884326665,0.5001442842243938,0.030263930665872334,0.00043399999655470005,0.8245217667200473,0.23028046643744593,-0.023739130793755336,-0.22251732784901326
665,binary,minmax,svd,wrapper_sfs,logistic_regression,0.8007826132439541,0.6666666666666666,0.003914747022239133,0.007778749747661633,0.4107366721457037,0.05865036099567073,0.0002255279978271,0.821739120178421,0.2034644163515437,-0.020956506934466934,-0.19568566660388206
666,binary,quantile,pca,embedded_l1,lda_classifier,0.8007826132439541,0.6666666666666666,0.0039113428943937,0.007772046840610833,0.5141961155024714,0.014023166664022266,0.0005154306709300333,0.8245217667200473,0.23028046643744593,-0.023739153476093233,-0.2225084195968351
667,binary,quantile,pca,filter_anova,logistic_regression,0.8007826132439541,0.6666666666666666,0.0039113428943937,0.007772046840610833,0.5170306555845847,0.0204502500030988,0.0006768886620799334,0.821739120178421,0.2034644163515437,-0.020956506934466934,-0.19569236951093286
668,binary,quantile,pca,filter_correlation,logistic_regression,0.8007826132439541,0.6666666666666666,0.0039113428943937,0.007772046840610833,0.5170306555845847,0.0175944723305292,0.0004650416764585333,0.821739120178421,0.2034644163515437,-0.020956506934466934,-0.19569236951093286
669,binary,minmax,pca,ga_selection,logistic_regression,0.80078254519694,0.625,0.0043459365493263334,0.008618907973746634,0.5154860216883138,0.05367981933522964,0.00024099999185026033,0.821739120178421,0.2034644163515437,-0.020956574981480958,-0.19484550837779707
670,binary,quantile,svd,embedded_l1,lda_classifier,0.8006956945247966,0.6666666666666666,0.0034767492394610668,0.006897340654608067,0.5220936387693645,0.022252528336442336,0.00033801366225813333,0.8245217667200473,0.23028046643744593,-0.02382607219525068,-0.22338312578283787
671,binary,quantile,pca,wrapper_rfe,lda_classifier,0.8006956491601206,0.6666666666666666,0.0034767492394610668,0.006915191889285101,0.51383778126905,0.0165321670065168,0.0003329446675100333,0.8245217667200473,0.23028046643744593,-0.023826117559926696,-0.22336527454816082
672,binary,quantile,pca,filter_chi2,lda_classifier,0.8006956264777827,0.6666666666666666,0.0034767492394610668,0.006917423259835667,0.5178150398388,0.012354208331089434,0.0005796250091709667,0.8245217667200473,0.23028046643744593,-0.023826140242264593,-0.22336304317761027
673,binary,quantile,pca,filter_chi2,logistic_regression,0.8006956264777827,0.6666666666666666,0.0034767492394610668,0.006917423259835667,0.5180708154197986,0.07854508333063366,0.00025361133157273335,0.821739120178421,0.2034644163515437,-0.021043493700638294,-0.19654699309170803
674,binary,quantile,none,filter_anova,logistic_regression,0.8006956037954446,0.6666666666666666,0.0034784513033837665,0.006918569525952733,0.4184616805808579,0.029056402670297132,0.0002471943250080667,0.821739120178421,0.2034644163515437,-0.021043516382976413,-0.19654584682559095
675,binary,quantile,none,filter_chi2,logistic_regression,0.8006956037954446,0.6666666666666666,0.0034784513033837665,0.006918569525952733,0.4186144658373916,0.07649481932943063,0.0004029583263521,0.821739120178421,0.2034644163515437,-0.021043516382976413,-0.19654584682559095
676,binary,quantile,none,filter_correlation,logistic_regression,0.8006956037954446,0.6666666666666666,0.0034784513033837665,0.006918569525952733,0.4184616805808579,0.032355403003748465,0.00026906898710873337,0.821739120178421,0.2034644163515437,-0.021043516382976413,-0.19654584682559095
677,binary,minmax,none,wrapper_sfs,lda_classifier,0.8006087304409633,1.0,0.003044992357732967,0.0060595006485083674,0.4139648682790349,0.018169791350373932,0.0011118616578945,0.8245217667200473,0.23028046643744593,-0.023913036279084032,-0.22422096578893758
678,binary,quantile,pca,embedded_l1,logistic_regression,0.8006087304409633,0.6666666666666666,0.0030421555845284334,0.0060426997987638,0.514360569236352,0.021794013669326234,0.0006480833302096333,0.821739120178421,0.2034644163515437,-0.021130389737457733,-0.1974217165527799
679,binary,quantile,svd,embedded_l1,logistic_regression,0.8006087304409633,0.6666666666666666,0.0030421555845284334,0.0060426997987638,0.5221330464650286,0.02814099966781207,0.0002509306747621139,0.821739120178421,0.2034644163515437,-0.021130389737457733,-0.1974217165527799
680,binary,quantile,svd,none,lda_classifier,0.8006087077586251,0.6666666666666666,0.0030421555845284334,0.006051642781262666,0.5252552384289709,0.017990971993034035,0.0007425696821883,0.8245217667200473,0.23028046643744593,-0.02391305896142215,-0.22422882365618327
681,binary,quantile,svd,wrapper_rfe,lda_classifier,0.8006087077586251,0.6666666666666666,0.0030421555845284334,0.006051642781262666,0.5223131983891731,0.031256124668288934,0.0011808059934992,0.8245217667200473,0.23028046643744593,-0.02391305896142215,-0.22422882365618327
682,binary,standard,pca,ga_selection,logistic_regression,0.8006087077586251,0.6666666666666666,0.0030421555845284334,0.006051642781262666,0.49983660898981735,0.0270425413327757,0.00027897233182246664,0.821739120178421,0.2034644163515437,-0.021130412419795852,-0.19741277357028103
683,binary,standard,none,wrapper_sfs,lda_classifier,0.8006086850762872,1.0,0.003043857648451133,0.0060662383870283,0.513406188135791,0.035005527664907235,0.0004840416562122,0.8245217667200473,0.23028046643744593,-0.023913081643760048,-0.22421422805041763
684,binary,quantile,pca,none,logistic_regression,0.8006086850762872,0.6666666666666666,0.0030421555845284334,0.0060561142273204,0.5156169464122442,0.023283333323585467,0.0008263609973558,0.821739120178421,0.2034644163515437,-0.02113043510213375,-0.19740830212422328
685,binary,minmax,svd,ga_selection,lda_classifier,0.8005217890394678,0.5833333333333334,0.0030444250030920664,0.0060572371856418,0.41534127928441483,0.015688735991716333,0.0003409303414324333,0.8245217667200473,0.23028046643744593,-0.023999977680579487,-0.22422322925180413
686,binary,quantile,pca,wrapper_rfe,logistic_regression,0.8005217663571299,0.6666666666666666,0.0026075619295957996,0.005185844847438067,0.5139486549632815,0.020291347318561734,0.0019032356600897332,0.821739120178421,0.2034644163515437,-0.021217353821291085,-0.19827857150410563
687,binary,quantile,svd,filter_anova,lda_classifier,0.8005217663571299,0.6666666666666666,0.0026075619295957996,0.005185844847438067,0.5240644151072066,0.0134598056611139,0.0006874720080910333,0.8245217667200473,0.23028046643744593,-0.024000000362917384,-0.22509462159000787
688,binary,quantile,svd,filter_correlation,lda_classifier,0.8005217663571299,0.6666666666666666,0.0026075619295957996,0.005185844847438067,0.5240644151072066,0.011066347341208366,0.0004599863314069333,0.8245217667200473,0.23028046643744593,-0.024000000362917384,-0.22509462159000787
689,binary,quantile,svd,wrapper_rfe,logistic_regression,0.8005217663571299,0.6666666666666666,0.0026075619295957996,0.005185844847438067,0.5224087840129489,0.021664541670664502,0.0008073613183417,0.821739120178421,0.2034644163515437,-0.021217353821291085,-0.19827857150410563
690,binary,quantile,none,ga_selection,logistic_regression,0.8005217436747919,1.0,0.0026081292842366995,0.005200443396647967,0.41252124261207973,0.025037499978983097,0.0005252220144029,0.821739120178421,0.2034644163515437,-0.021217376503629093,-0.19826397295489573
691,binary,quantile,svd,filter_chi2,lda_classifier,0.8005217436747918,0.6666666666666666,0.0026075619295957996,0.005192565119297967,0.5234187947342299,0.012217583328795868,0.0006287080080558333,0.8245217667200473,0.23028046643744593,-0.024000023045255503,-0.22508790131814796
692,binary,robust,none,wrapper_sfs,lda_classifier,0.8005217209924539,1.0,0.0026086966388775995,0.0052015692640692,0.4072413468530997,0.03140247233871673,0.00030693066461626666,0.8245217667200473,0.23028046643744593,-0.0240000457275934,-0.22507889717337673
693,binary,minmax,svd,ga_selection,logistic_regression,0.8004348249556344,0.5555555555555555,0.002609831348159433,0.005194805194805133,0.41646489675005677,0.03346612532429084,0.001601610681973345,0.821739120178421,0.2034644163515437,-0.02130429522278654,-0.19826961115673855
694,binary,robust,pca,wrapper_sfs,lda_classifier,0.8004348249556344,0.6666666666666666,0.0021735356293040666,0.0043278989397831,0.5132510717318037,0.014966277997397468,0.004982430332650667,0.8245217667200473,0.23028046643744593,-0.02408694176441284,-0.22595256749766282
695,binary,robust,pca,wrapper_sfs,logistic_regression,0.8004348249556344,0.6666666666666666,0.0021735356293040666,0.0043278989397831,0.5135574137819051,0.034350193998155434,0.0008363753440789333,0.821739120178421,0.2034644163515437,-0.02130429522278654,-0.19913651741176058
696,binary,minmax,none,ga_selection,logistic_regression,0.8004348022732964,0.6666666666666666,0.0021752376932268,0.004331259018758966,0.4113734874119516,0.04082794433149193,0.0005386389966588,0.821739120178421,0.2034644163515437,-0.021304317905124548,-0.19913315733278472
697,binary,quantile,svd,filter_anova,logistic_regression,0.8004348022732964,0.6666666666666666,0.0021729682746631667,0.004326767185473367,0.5240720165885224,0.007919791668731066,0.00023304166582716667,0.821739120178421,0.2034644163515437,-0.021304317905124548,-0.19913764916607032
698,binary,quantile,svd,filter_correlation,logistic_regression,0.8004348022732964,0.6666666666666666,0.0021729682746631667,0.004326767185473367,0.5240720165885224,0.012316763983108034,0.00032004133875786667,0.821739120178421,0.2034644163515437,-0.021304317905124548,-0.19913764916607032
699,binary,quantile,svd,none,logistic_regression,0.8004348022732964,0.6666666666666666,0.0021729682746631667,0.004326767185473367,0.5254440190576702,0.019665208004880634,0.0007593059854116,0.821739120178421,0.2034644163515437,-0.021304317905124548,-0.19913764916607032
700,binary,minmax,pca,wrapper_sfs,logistic_regression,0.8003478381894631,0.6666666666666666,0.0017400766836532333,0.0034688357896257333,0.5084571144838365,0.03093956933783673,0.00016234732659841804,0.821739120178421,0.2034644163515437,-0.0213912819889579,-0.19999558056191796
701,binary,robust,none,wrapper_sfs,logistic_regression,0.8003478155071252,0.6666666666666666,0.0017395093290123332,0.0034699646004912334,0.407314568415039,0.02624752799359457,0.0010335556677697332,0.821739120178421,0.2034644163515437,-0.021391304671295797,-0.19999445175105246
702,binary,standard,none,wrapper_sfs,logistic_regression,0.8003478155071252,0.6666666666666666,0.0017395093290123332,0.0034699646004912334,0.5136641267296674,0.0400932086728668,0.0009676106565165666,0.821739120178421,0.2034644163515437,-0.021391304671295797,-0.19999445175105246
703,binary,standard,svd,wrapper_sfs,lda_classifier,0.8002608967879677,0.3333333333333333,0.0013054830287206,0.0026007802340702,0.4044926698525759,0.023560181007875738,0.0008674303341346332,0.8245217667200473,0.23028046643744593,-0.024260869932079543,-0.22767968620337573
704,binary,quantile,svd,filter_chi2,logistic_regression,0.8002608741056297,0.6666666666666666,0.0013037809647978998,0.0026019090449356666,0.522725276387544,0.05024951433491267,0.00028295799468946667,0.821739120178421,0.2034644163515437,-0.02147824607279125,-0.200862507306608
705,binary,standard,pca,wrapper_sfs,lda_classifier,0.8001739327041344,0.6666666666666666,0.0008697546645061666,0.0017372428654208,0.5086996691505276,0.012591291665254732,0.0003212776694756667,0.8245217667200473,0.23028046643744593,-0.024347834015912895,-0.22854322357202514
706,binary,standard,pca,wrapper_sfs,logistic_regression,0.8001739327041344,0.6666666666666666,0.0008697546645061666,0.0017372428654208,0.5092730347402029,0.029595916334073966,0.00033361132955176667,0.821739120178421,0.2034644163515437,-0.021565187474286596,-0.2017271734861229
707,binary,standard,svd,wrapper_sfs,logistic_regression,0.8001739327041344,0.3333333333333333,0.0008703220191470666,0.0017361111111111,0.4044870673723672,0.013932457998938165,0.0002734723287479,0.821739120178421,0.2034644163515437,-0.021565187474286596,-0.2017283052404326
708,binary,robust,svd,wrapper_sfs,lda_classifier,0.800086968620301,0.3333333333333333,0.0004351610095735333,0.0008691873098652667,0.40133906495288046,0.017706124655281465,0.0009121530165429667,0.8245217667200473,0.23028046643744593,-0.024434798099746247,-0.22941127912758066
709,binary,robust,svd,wrapper_sfs,logistic_regression,0.800086968620301,0.3333333333333333,0.0004351610095735333,0.0008691873098652667,0.40177992818182345,0.0291853056599696,0.00011634700543553332,0.821739120178421,0.2034644163515437,-0.021652151558119948,-0.20259522904167843
710,binary,minmax,none,wrapper_sfs,logistic_regression,0.8000000045364676,0.0,0.0,0.0,0.41402853118107474,0.0460250556643586,0.0004467500063279667,0.821739120178421,0.2034644163515437,-0.02173911564195341,-0.2034644163515437
711,binary,quantile,none,wrapper_sfs,lda_classifier,0.8000000045364676,0.0,0.0,0.0,0.41379472582234483,0.019833361332227132,0.0005254999947889,0.8245217667200473,0.23028046643744593,-0.02452176218357971,-0.23028046643744593
712,binary,quantile,none,wrapper_sfs,logistic_regression,0.8000000045364676,0.0,0.0,0.0,0.413920708335507,0.0256441526677614,0.0002588750018427333,0.821739120178421,0.2034644163515437,-0.02173911564195341,-0.2034644163515437
713,binary,quantile,pca,ga_selection,lda_classifier,0.8000000045364676,0.0,0.0,0.0,0.49134593505779156,0.009990680332217934,0.0005932780137906,0.8245217667200473,0.23028046643744593,-0.02452176218357971,-0.23028046643744593
714,binary,quantile,pca,ga_selection,logistic_regression,0.8000000045364676,0.0,0.0,0.0,0.4913732286892671,0.024986500337642267,0.0006118330056778666,0.821739120178421,0.2034644163515437,-0.02173911564195341,-0.2034644163515437
715,binary,quantile,pca,wrapper_sfs,lda_classifier,0.8000000045364676,0.0,0.0,0.0,0.5026084419897091,0.026982346995888834,0.0042609586671459995,0.8245217667200473,0.23028046643744593,-0.02452176218357971,-0.23028046643744593
716,binary,quantile,pca,wrapper_sfs,logistic_regression,0.8000000045364676,0.0,0.0,0.0,0.5026801497390474,0.02700698599801397,0.0006434446646986667,0.821739120178421,0.2034644163515437,-0.02173911564195341,-0.2034644163515437
717,binary,quantile,svd,ga_selection,lda_classifier,0.8000000045364676,0.0,0.0,0.0,0.5070949699413552,0.019358472006085,0.00020472198957576028,0.8245217667200473,0.23028046643744593,-0.02452176218357971,-0.23028046643744593
718,binary,quantile,svd,ga_selection,logistic_regression,0.8000000045364676,0.0,0.0,0.0,0.5071438589515952,0.012358361340981568,0.00021530533558686664,0.821739120178421,0.2034644163515437,-0.02173911564195341,-0.2034644163515437
