track,fold,preprocessing,reduction,selection,model,accuracy,precision,recall,f1,error_rate,roc_auc,fit_time_sec,predict_time_sec,status,skip_reason
binary,2,minmax,none,filter_chi2,knn,0.9292981998434646,0.9608938547486033,0.6736292428198434,0.7920184190330007,0.07070180015653538,0.917466400944613,0.0037638340145349503,0.06498083300539292,ok,
binary,2,minmax,none,filter_chi2,svm,0.9493869032089747,0.9205882352941176,0.8172323759791122,0.8658367911479945,0.050613096791025325,0.9848943652679368,0.9239894580096006,0.14162599999690428,ok,
binary,2,minmax,none,filter_chi2,decision_tree,0.9253848160709627,0.8603603603603603,0.7480417754569191,0.8002793296089385,0.07461518392903732,0.8440413872598137,0.08587099998840131,0.0003610420098993927,ok,
binary,2,minmax,none,filter_chi2,logistic_regression,0.8012001043569006,1.0,0.005221932114882507,0.01038961038961039,0.1987998956430994,0.5161970134362169,0.028956041001947597,0.00046933398698456585,ok,
binary,2,minmax,none,filter_chi2,lda_classifier,0.8053743803809027,1.0,0.02610966057441253,0.05089058524173028,0.1946256196190973,0.517937941244325,0.011823665990959853,0.0006929170049261302,ok,
binary,2,minmax,none,filter_chi2,mlp_ann,0.942081920166971,0.925,0.7728459530026109,0.8421052631578947,0.05791807983302899,0.9748927562930922,0.5860361249942798,0.0007774580153636634,ok,
binary,2,minmax,none,filter_anova,knn,0.9321680146099661,0.9633699633699634,0.6866840731070496,0.801829268292683,0.06783198539003388,0.9248457640119149,0.0033864169963635504,0.06427262499346398,ok,
binary,2,minmax,none,filter_anova,svm,0.9496477954604748,0.9244444444444444,0.814621409921671,0.8660652324774463,0.05035220453952516,0.9821399535695832,0.9638335419876967,0.1438182909914758,ok,
binary,2,minmax,none,filter_anova,decision_tree,0.9326897991129663,0.8791044776119403,0.7689295039164491,0.8203342618384402,0.06731020088703366,0.8507205483113852,0.08444320800481364,0.0003440830041654408,ok,
binary,2,minmax,none,filter_anova,logistic_regression,0.8009392121054004,1.0,0.0039164490861618795,0.007802340702210663,0.19906078789459958,0.5163923889530682,0.028083084005629644,0.00019062499632127583,ok,
binary,2,minmax,none,filter_anova,lda_classifier,0.8035481346204018,1.0,0.016971279373368148,0.03337612323491656,0.19645186537959825,0.5204927208786194,0.011829166993265972,0.0006664579850621521,ok,
binary,2,minmax,none,filter_anova,mlp_ann,0.9426037046699713,0.9136363636363637,0.7872062663185379,0.8457223001402524,0.05739629533002866,0.9744998769857857,0.9043021669785958,0.000811125006293878,ok,
binary,2,minmax,none,filter_correlation,knn,0.9321680146099661,0.9633699633699634,0.6866840731070496,0.801829268292683,0.06783198539003388,0.9248457640119149,0.0026569580077193677,0.06269879199680872,ok,
binary,2,minmax,none,filter_correlation,svm,0.9496477954604748,0.9244444444444444,0.814621409921671,0.8660652324774463,0.05035220453952516,0.9821399535695832,0.9714402499957941,0.14367791698896326,ok,
binary,2,minmax,none,filter_correlation,decision_tree,0.931907122358466,0.8718703976435935,0.7728459530026109,0.8193771626297578,0.06809287764153404,0.8525996010763957,0.08467458398081362,0.0003623329976107925,ok,
binary,2,minmax,none,filter_correlation,logistic_regression,0.8009392121054004,1.0,0.0039164490861618795,0.007802340702210663,0.19906078789459958,0.5163923889530682,0.028695874992990866,0.0003012079978361726,ok,
binary,2,minmax,none,filter_correlation,lda_classifier,0.8035481346204018,1.0,0.016971279373368148,0.03337612323491656,0.19645186537959825,0.5204927208786194,0.012999958998989314,0.00043629101128317416,ok,
binary,2,minmax,none,filter_correlation,mlp_ann,0.9441690581789721,0.8954154727793696,0.8159268929503917,0.8538251366120219,0.05583094182102788,0.9737766896151315,0.8920610409986693,0.00080320899724029,ok,
binary,2,minmax,none,wrapper_sfs,knn,0.9452126271849726,0.9572368421052632,0.7597911227154047,0.8471615720524017,0.054787372815027435,0.9452301557640885,0.005821250000735745,0.0537720839784015,ok,
binary,2,minmax,none,wrapper_sfs,svm,0.9522567179754762,0.9267935578330894,0.8263707571801566,0.8737060041407867,0.047743282024523825,0.9822423235299376,0.8944767499924637,0.13927462499123067,ok,
binary,2,minmax,none,wrapper_sfs,decision_tree,0.9379076441429689,0.8940298507462686,0.7819843342036553,0.8342618384401114,0.0620923558570311,0.8569885269026554,0.045245832996442914,0.0005352080042939633,ok,
binary,2,minmax,none,wrapper_sfs,logistic_regression,0.8001565353509,0.0,0.0,0.0,0.19984346464909997,0.5155372486189633,0.04479345798608847,0.00033116701524704695,ok,
binary,2,minmax,none,wrapper_sfs,lda_classifier,0.8014609966084008,1.0,0.006527415143603133,0.01297016861219196,0.19853900339159924,0.5160705939841367,0.016100541019113734,0.0002945419983007014,ok,
binary,2,minmax,none,wrapper_sfs,mlp_ann,0.943908165927472,0.936608557844691,0.7715404699738904,0.8460987831066571,0.056091834072528046,0.9788594326363096,1.2744728329998907,0.0007027919928077608,ok,
binary,2,minmax,none,wrapper_rfe,knn,0.9355596138794677,0.964221824686941,0.7036553524804178,0.8135849056603773,0.06444038612053227,0.9169560409343631,0.0017040829989127815,0.06499145898851566,ok,
binary,2,minmax,none,wrapper_rfe,svm,0.9506913644664754,0.9274074074074075,0.8172323759791122,0.8688410825815406,0.0493086355335246,0.9840481636829691,1.0078853750019334,0.16121641601785086,ok,
binary,2,minmax,none,wrapper_rfe,decision_tree,0.9345160448734673,0.8631875881523272,0.7989556135770235,0.8298305084745763,0.06548395512653271,0.8585413153241657,0.0914971659949515,0.00036025000736117363,ok,
binary,2,minmax,none,wrapper_rfe,logistic_regression,0.8006783198539004,1.0,0.0026109660574412533,0.005208333333333333,0.19932168014609963,0.513253611041824,0.029239333991426975,0.00022162499953992665,ok,
binary,2,minmax,none,wrapper_rfe,lda_classifier,0.8069397338899035,1.0,0.033942558746736295,0.06565656565656566,0.19306026611009652,0.5191472263061427,0.012092667020624503,0.0006302919937297702,ok,
binary,2,minmax,none,wrapper_rfe,mlp_ann,0.9428645969214714,0.9432739059967585,0.7597911227154047,0.841648590021692,0.0571354030785286,0.981071134565632,1.4041929160011932,0.0007478340121451765,ok,
binary,2,minmax,none,embedded_l1,knn,0.9222541090529611,0.9875,0.618798955613577,0.7608346709470305,0.07774589094703888,0.9093070256014288,0.017067084001610056,0.19772008300060406,ok,
binary,2,minmax,none,embedded_l1,svm,0.9600834855204801,0.9435600578871202,0.8511749347258486,0.8949897048730268,0.03991651447951994,0.9921849793259502,3.667828833014937,0.26457199998549186,ok,
binary,2,minmax,none,embedded_l1,decision_tree,0.9287764153404644,0.8651851851851852,0.762402088772846,0.8105482303955587,0.0712235846595356,0.8169757061824645,0.7714705840044189,0.0012141659972257912,ok,
binary,2,minmax,none,embedded_l1,logistic_regression,0.8069397338899035,1.0,0.033942558746736295,0.06565656565656566,0.19306026611009652,0.5376274516647781,0.326349749986548,0.000677625008393079,ok,
binary,2,minmax,none,embedded_l1,lda_classifier,0.8236368379859118,0.9411764705882353,0.12532637075718014,0.22119815668202766,0.1763631620140882,0.5489545494402215,0.20770691698999144,0.004605458001606166,ok,
binary,2,minmax,none,embedded_l1,mlp_ann,0.9488651187059745,0.9411764705882353,0.793733681462141,0.8611898016997167,0.05113488129402555,0.9835441884935313,1.4454958749993239,0.0014585000171791762,ok,
binary,2,minmax,none,ga_selection,knn,0.9287764153404644,0.9786407766990292,0.6579634464751958,0.7868852459016393,0.0712235846595356,0.9182957891681091,0.0038463340024463832,0.06543562500155531,ok,
binary,2,minmax,none,ga_selection,svm,0.9593008087659797,0.945906432748538,0.8446475195822454,0.8924137931034483,0.04069919123402033,0.9907547794640326,1.0264583749813028,0.1428107500250917,ok,
binary,2,minmax,none,ga_selection,decision_tree,0.9337333681189669,0.8742690058479532,0.7806788511749347,0.8248275862068966,0.0662666318810331,0.835811140405615,0.1101761249883566,0.00035583399585448205,ok,
binary,2,minmax,none,ga_selection,logistic_regression,0.8012001043569006,1.0,0.005221932114882507,0.01038961038961039,0.1987998956430994,0.5204859104030866,0.03332733298884705,0.0009025420004036278,ok,
binary,2,minmax,none,ga_selection,lda_classifier,0.8045917036264023,1.0,0.022193211488250653,0.04342273307790549,0.1954082963735977,0.5214623623326219,0.01348920798045583,0.0006419999990612268,ok,
binary,2,minmax,none,ga_selection,mlp_ann,0.9569527785024785,0.9286733238231099,0.8498694516971279,0.8875255623721882,0.04304722149752149,0.9882753407153213,1.0846860830206424,0.0007310829823836684,ok,
binary,2,minmax,pca,none,knn,0.9261674928254631,0.9878787878787879,0.6383812010443864,0.7755749405233942,0.07383250717453693,0.9139064376871285,0.0023073750198818743,0.06948345797718503,ok,
binary,2,minmax,pca,none,svm,0.9689538220714845,0.9462068965517242,0.8955613577023499,0.92018779342723,0.031046177928515495,0.9933525502251288,1.056115834013326,0.15134533299715258,ok,
binary,2,minmax,pca,none,decision_tree,0.9472997651969737,0.8994334277620396,0.8289817232375979,0.8627717391304348,0.052700234803026325,0.8634431550890003,0.29475433300831355,0.00041983398841694,ok,
binary,2,minmax,pca,none,logistic_regression,0.8035481346204018,1.0,0.016971279373368148,0.03337612323491656,0.19645186537959825,0.5137214055799928,0.026805958012118936,0.0011782499786932021,ok,
binary,2,minmax,pca,none,lda_classifier,0.8064179493869033,1.0,0.031331592689295036,0.060759493670886074,0.19358205061309675,0.5147770292875987,0.021923166990745813,0.0007245409942697734,ok,
binary,2,minmax,pca,none,mlp_ann,0.9692147143229846,0.9285714285714286,0.9164490861618799,0.9224704336399474,0.03078528567701544,0.9900767114937843,2.0677295839996077,0.0006999580073170364,ok,
binary,2,minmax,pca,filter_chi2,knn,0.9373858596399687,0.9834558823529411,0.6984334203655352,0.816793893129771,0.06261414036003132,0.9276548723418927,0.0020385829848237336,0.06579512500320561,ok,
binary,2,minmax,pca,filter_chi2,svm,0.9671275763109836,0.9395604395604396,0.8929503916449086,0.9156626506024096,0.03287242368901644,0.9928013273616815,0.8079272079921793,0.13006912500713952,ok,
binary,2,minmax,pca,filter_chi2,decision_tree,0.9480824419514741,0.8976157082748948,0.835509138381201,0.8654496281271129,0.051917558048525936,0.8623155957335775,0.155176208994817,0.00031999999191612005,ok,
binary,2,minmax,pca,filter_chi2,logistic_regression,0.8038090268719019,1.0,0.018276762402088774,0.035897435897435895,0.19619097312809808,0.5203182024430878,0.04467137501342222,0.000347833993146196,ok,
binary,2,minmax,pca,filter_chi2,lda_classifier,0.8051134881294025,1.0,0.024804177545691905,0.048407643312101914,0.19488651187059747,0.5218352358680505,0.010208708001300693,0.0004673329822253436,ok,
binary,2,minmax,pca,filter_chi2,mlp_ann,0.955909209496478,0.882202304737516,0.8994778067885117,0.8907563025210085,0.04409079050352205,0.9830955484177989,0.9181797500059474,0.0007132919854484499,ok,
binary,2,minmax,pca,filter_anova,knn,0.9324289068614662,0.9865642994241842,0.6710182767624021,0.7987567987567987,0.06757109313853382,0.924319016294914,0.002258583001093939,0.06690104198059998,ok,
binary,2,minmax,pca,filter_anova,svm,0.9632141925384816,0.9358437935843794,0.8759791122715405,0.9049224544841538,0.03678580746151838,0.9906521966763177,0.8545643750112504,0.1378305830003228,ok,
binary,2,minmax,pca,filter_anova,decision_tree,0.9478215496999739,0.9089595375722543,0.8211488250652742,0.8628257887517147,0.0521784503000261,0.867472189848816,0.15378000002237968,0.0002899169921875,ok,
binary,2,minmax,pca,filter_anova,logistic_regression,0.8027654578659014,1.0,0.013054830287206266,0.02577319587628866,0.19723454213409863,0.5124784937952311,0.020224208012223244,0.00031166698317974806,ok,
binary,2,minmax,pca,filter_anova,lda_classifier,0.8061570571354031,1.0,0.030026109660574413,0.058301647655259824,0.1938429428645969,0.5145727150216105,0.011300584010314196,0.0008211249951273203,ok,
binary,2,minmax,pca,filter_anova,mlp_ann,0.9642577615444822,0.8986058301647655,0.9255874673629243,0.9118971061093247,0.03574223845551783,0.9890155542748078,3.224357457977021,0.0009547920199111104,ok,
binary,2,minmax,pca,filter_correlation,knn,0.9324289068614662,0.9865642994241842,0.6710182767624021,0.7987567987567987,0.06757109313853382,0.924319016294914,0.008044375019380823,0.07454462497844361,ok,
binary,2,minmax,pca,filter_correlation,svm,0.9632141925384816,0.9358437935843794,0.8759791122715405,0.9049224544841538,0.03678580746151838,0.9906521966763177,0.889947082992876,0.13915995802381076,ok,
binary,2,minmax,pca,filter_correlation,decision_tree,0.9488651187059745,0.9094827586206896,0.8263707571801566,0.86593707250342,0.05113488129402555,0.8705103004185888,0.17467416598810814,0.0003352500207256526,ok,
binary,2,minmax,pca,filter_correlation,logistic_regression,0.8027654578659014,1.0,0.013054830287206266,0.02577319587628866,0.19723454213409863,0.5124784937952311,0.03703304199734703,0.00040891702519729733,ok,
binary,2,minmax,pca,filter_correlation,lda_classifier,0.8061570571354031,1.0,0.030026109660574413,0.058301647655259824,0.1938429428645969,0.5145727150216105,0.01619637501426041,0.00015495799016207457,ok,
binary,2,minmax,pca,filter_correlation,mlp_ann,0.9642577615444822,0.9132720105124835,0.9073107049608355,0.9102815979043877,0.03574223845551783,0.9878426626916191,3.1621452500112355,0.0009282499959226698,ok,
binary,2,minmax,pca,wrapper_sfs,knn,0.9379076441429689,0.9599303135888502,0.7193211488250653,0.8223880597014925,0.0620923558570311,0.9351202176627978,0.004662667022785172,0.043638290982926264,ok,
binary,2,minmax,pca,wrapper_sfs,svm,0.9577354552569789,0.9351585014409222,0.8472584856396866,0.8890410958904109,0.042264544743021104,0.9839066334883,0.8510320839995984,0.13367404098971747,ok,
binary,2,minmax,pca,wrapper_sfs,decision_tree,0.93999478215497,0.8806818181818182,0.8093994778067886,0.8435374149659864,0.06000521784502999,0.8592489662975107,0.07413770799757913,0.0007180000247899443,ok,
binary,2,minmax,pca,wrapper_sfs,logistic_regression,0.8009392121054004,1.0,0.0039164490861618795,0.007802340702210663,0.19906078789459958,0.5206263764609534,0.025528124999254942,9.854199015535414e-05,ok,
binary,2,minmax,pca,wrapper_sfs,lda_classifier,0.8022436733629011,1.0,0.010443864229765013,0.020671834625323,0.19775632663709886,0.5208532504271446,0.014106957998592407,0.0003258340002503246,ok,
binary,2,minmax,pca,wrapper_sfs,mlp_ann,0.9600834855204801,0.9103078982597055,0.8877284595300261,0.898876404494382,0.03991651447951994,0.9857954763118891,2.9844108749821316,0.000707291008438915,ok,
binary,2,minmax,pca,wrapper_rfe,knn,0.9306026611009653,0.9770992366412213,0.6684073107049608,0.7937984496124031,0.06939733889903466,0.9248840729367878,0.0031163329840637743,0.07045766699593514,ok,
binary,2,minmax,pca,wrapper_rfe,svm,0.9616488390294808,0.9353023909985936,0.8681462140992167,0.9004739336492891,0.03835116097051916,0.9903806289644417,0.8743273750005756,0.14027279199217446,ok,
binary,2,minmax,pca,wrapper_rfe,decision_tree,0.9475606574484737,0.9041487839771102,0.825065274151436,0.8627986348122867,0.05243934255152627,0.8720505320258356,0.1629772909800522,0.00032175000524148345,ok,
binary,2,minmax,pca,wrapper_rfe,logistic_regression,0.8027654578659014,1.0,0.013054830287206266,0.02577319587628866,0.19723454213409863,0.517634875083109,0.023035124992020428,0.00017662500613369048,ok,
binary,2,minmax,pca,wrapper_rfe,lda_classifier,0.8045917036264023,1.0,0.022193211488250653,0.04342273307790549,0.1954082963735977,0.5188509706204598,0.011509542004205287,0.0009670410072430968,ok,
binary,2,minmax,pca,wrapper_rfe,mlp_ann,0.9666057918079833,0.921957671957672,0.9099216710182768,0.9159001314060446,0.03339420819201666,0.9887522868299876,3.072949374996824,0.0009587079985067248,ok,
binary,2,minmax,pca,embedded_l1,knn,0.9306026611009653,0.9770992366412213,0.6684073107049608,0.7937984496124031,0.06939733889903466,0.9248840729367878,0.0037051249819342047,0.07001412499812432,ok,
binary,2,minmax,pca,embedded_l1,svm,0.9616488390294808,0.9353023909985936,0.8681462140992167,0.9004739336492891,0.03835116097051916,0.9903806289644417,0.8557471670210361,0.14001854200614616,ok,
binary,2,minmax,pca,embedded_l1,decision_tree,0.9475606574484737,0.9041487839771102,0.825065274151436,0.8627986348122867,0.05243934255152627,0.8720505320258356,0.15717662501265295,0.0002720829797908664,ok,
binary,2,minmax,pca,embedded_l1,logistic_regression,0.8027654578659014,1.0,0.013054830287206266,0.02577319587628866,0.19723454213409863,0.517634875083109,0.02197574998717755,0.0005922919954173267,ok,
binary,2,minmax,pca,embedded_l1,lda_classifier,0.8045917036264023,1.0,0.022193211488250653,0.04342273307790549,0.1954082963735977,0.5188509706204598,0.02114916598657146,0.000663125014398247,ok,
binary,2,minmax,pca,embedded_l1,mlp_ann,0.9666057918079833,0.921957671957672,0.9099216710182768,0.9159001314060446,0.03339420819201666,0.9887522868299876,2.9915754579997156,0.0006684169929940253,ok,
binary,2,minmax,pca,ga_selection,knn,0.9405165666579702,0.9735915492957746,0.7219321148825065,0.8290854572713643,0.05948343334202977,0.9417717111575169,0.0040337080135941505,0.09807241699309088,ok,
binary,2,minmax,pca,ga_selection,svm,0.9624315157839812,0.9343575418994413,0.8733681462140992,0.902834008097166,0.03756848421601877,0.9899775339438357,0.8596440419787541,0.13094137501320802,ok,
binary,2,minmax,pca,ga_selection,decision_tree,0.9452126271849726,0.8839779005524862,0.835509138381201,0.8590604026845637,0.054787372815027435,0.9053407749129325,0.1024769590003416,0.000526333024026826,ok,
binary,2,minmax,pca,ga_selection,logistic_regression,0.8001565353509,0.0,0.0,0.0,0.19984346464909997,0.5103978935199177,0.06406062500900589,0.0003006249899044633,ok,
binary,2,minmax,pca,ga_selection,lda_classifier,0.8001565353509,0.0,0.0,0.0,0.19984346464909997,0.509097092693126,0.04158162500243634,0.00040616700425744057,ok,
binary,2,minmax,pca,ga_selection,mlp_ann,0.9626924080354814,0.9344490934449093,0.8746736292428199,0.9035738368172623,0.037307591964518605,0.9894139670934848,2.5718048750131857,0.0012778749805875123,ok,
binary,2,minmax,lda_projection,none,knn,0.835898773806418,0.6383838383838384,0.412532637075718,0.5011895321173672,0.16410122619358203,0.7334894918619075,0.003265542007284239,0.043396082997787744,ok,
binary,2,minmax,lda_projection,none,svm,0.8486824941299244,0.7569060773480663,0.3577023498694517,0.4858156028368794,0.15131750587007564,0.713330484284402,3.5750004580186214,0.27520916698267683,ok,
binary,2,minmax,lda_projection,none,decision_tree,0.8351160970519176,0.6650246305418719,0.3524804177545692,0.46075085324232085,0.16488390294808242,0.6986892388527413,0.030693999986397102,0.0019376670243218541,ok,
binary,2,minmax,lda_projection,none,logistic_regression,0.8205061309679103,0.9431818181818182,0.10835509138381201,0.19437939110070257,0.17949386903208975,0.5489545494402215,0.032651708024786785,0.000834999984363094,ok,
binary,2,minmax,lda_projection,none,lda_classifier,0.8236368379859118,0.9411764705882353,0.12532637075718014,0.22119815668202766,0.1763631620140882,0.5489545494402215,0.026931875006994233,0.0003229999856557697,ok,
binary,2,minmax,lda_projection,none,mlp_ann,0.8531176624054265,0.7481662591687042,0.39947780678851175,0.5208510638297872,0.14688233759457348,0.7921579076857068,0.33709499999531545,0.00190470801317133,ok,
binary,2,minmax,lda_projection,filter_chi2,knn,0.835898773806418,0.6383838383838384,0.412532637075718,0.5011895321173672,0.16410122619358203,0.7334894918619075,0.0029142909916117787,0.02338837500428781,ok,
binary,2,minmax,lda_projection,filter_chi2,svm,0.8489433863814245,0.7575757575757576,0.35900783289817234,0.4871567759078831,0.15105661361857547,0.7131955517379056,3.527336125000147,0.27401208301307634,ok,
binary,2,minmax,lda_projection,filter_chi2,decision_tree,0.8351160970519176,0.6650246305418719,0.3524804177545692,0.46075085324232085,0.16488390294808242,0.6986892388527413,0.012207291001686826,0.0007620000105816871,ok,
binary,2,minmax,lda_projection,filter_chi2,logistic_regression,0.8205061309679103,0.9431818181818182,0.10835509138381201,0.19437939110070257,0.17949386903208975,0.5489545494402215,0.01862274997984059,0.0006955410062801093,ok,
binary,2,minmax,lda_projection,filter_chi2,lda_classifier,0.8236368379859118,0.9411764705882353,0.12532637075718014,0.22119815668202766,0.1763631620140882,0.5489545494402215,0.007406457996694371,0.0006456669943872839,ok,
binary,2,minmax,lda_projection,filter_chi2,mlp_ann,0.8473780328724236,0.7717717717717718,0.33550913838120106,0.467697907188353,0.15262196712757636,0.7908077309113013,0.6921001670125406,0.0010167500004172325,ok,
binary,2,minmax,lda_projection,filter_anova,knn,0.835898773806418,0.6383838383838384,0.412532637075718,0.5011895321173672,0.16410122619358203,0.7334894918619075,0.0018082919996231794,0.023010791977867484,ok,
binary,2,minmax,lda_projection,filter_anova,svm,0.8486824941299244,0.7569060773480663,0.3577023498694517,0.4858156028368794,0.15131750587007564,0.713330484284402,3.4725404999917373,0.2779046249925159,ok,
binary,2,minmax,lda_projection,filter_anova,decision_tree,0.8351160970519176,0.6650246305418719,0.3524804177545692,0.46075085324232085,0.16488390294808242,0.6986892388527413,0.012296916014747694,0.000516125001013279,ok,
binary,2,minmax,lda_projection,filter_anova,logistic_regression,0.8205061309679103,0.9431818181818182,0.10835509138381201,0.19437939110070257,0.17949386903208975,0.5489545494402215,0.008836583991069347,0.00023558299290016294,ok,
binary,2,minmax,lda_projection,filter_anova,lda_classifier,0.8236368379859118,0.9411764705882353,0.12532637075718014,0.22119815668202766,0.1763631620140882,0.5489545494402215,0.004415542003698647,0.0003649159916676581,ok,
binary,2,minmax,lda_projection,filter_anova,mlp_ann,0.8531176624054265,0.7481662591687042,0.39947780678851175,0.5208510638297872,0.14688233759457348,0.7921579076857068,0.27115575000061654,0.0010158749937545508,ok,
binary,2,minmax,lda_projection,filter_correlation,knn,0.835898773806418,0.6383838383838384,0.412532637075718,0.5011895321173672,0.16410122619358203,0.7334894918619075,0.0026572089991532266,0.024210250005126,ok,
binary,2,minmax,lda_projection,filter_correlation,svm,0.8486824941299244,0.7569060773480663,0.3577023498694517,0.4858156028368794,0.15131750587007564,0.713330484284402,3.579335082991747,0.2770977090112865,ok,
binary,2,minmax,lda_projection,filter_correlation,decision_tree,0.8351160970519176,0.6650246305418719,0.3524804177545692,0.46075085324232085,0.16488390294808242,0.6986892388527413,0.01563633300247602,0.0014421249798033386,ok,
binary,2,minmax,lda_projection,filter_correlation,logistic_regression,0.8205061309679103,0.9431818181818182,0.10835509138381201,0.19437939110070257,0.17949386903208975,0.5489545494402215,0.008421416016062722,0.00039983398164622486,ok,
binary,2,minmax,lda_projection,filter_correlation,lda_classifier,0.8236368379859118,0.9411764705882353,0.12532637075718014,0.22119815668202766,0.1763631620140882,0.5489545494402215,0.006027416995493695,0.0006632080185227096,ok,
binary,2,minmax,lda_projection,filter_correlation,mlp_ann,0.8531176624054265,0.7481662591687042,0.39947780678851175,0.5208510638297872,0.14688233759457348,0.7921579076857068,0.31152816701796837,0.00108954100869596,ok,
binary,2,minmax,lda_projection,wrapper_sfs,knn,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(700, 1)) while a minimum of 2 is required by SequentialFeatureSelector."
binary,2,minmax,lda_projection,wrapper_sfs,svm,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(700, 1)) while a minimum of 2 is required by SequentialFeatureSelector."
binary,2,minmax,lda_projection,wrapper_sfs,decision_tree,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(700, 1)) while a minimum of 2 is required by SequentialFeatureSelector."
binary,2,minmax,lda_projection,wrapper_sfs,logistic_regression,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(700, 1)) while a minimum of 2 is required by SequentialFeatureSelector."
binary,2,minmax,lda_projection,wrapper_sfs,lda_classifier,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(700, 1)) while a minimum of 2 is required by SequentialFeatureSelector."
binary,2,minmax,lda_projection,wrapper_sfs,mlp_ann,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(700, 1)) while a minimum of 2 is required by SequentialFeatureSelector."
binary,2,minmax,lda_projection,wrapper_rfe,knn,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(7667, 1)) while a minimum of 2 is required by RFE."
binary,2,minmax,lda_projection,wrapper_rfe,svm,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(7667, 1)) while a minimum of 2 is required by RFE."
binary,2,minmax,lda_projection,wrapper_rfe,decision_tree,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(7667, 1)) while a minimum of 2 is required by RFE."
binary,2,minmax,lda_projection,wrapper_rfe,logistic_regression,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(7667, 1)) while a minimum of 2 is required by RFE."
binary,2,minmax,lda_projection,wrapper_rfe,lda_classifier,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(7667, 1)) while a minimum of 2 is required by RFE."
binary,2,minmax,lda_projection,wrapper_rfe,mlp_ann,,,,,,,,,failed,"selection_failed: ValueError: Found array with 1 feature(s) (shape=(7667, 1)) while a minimum of 2 is required by RFE."
binary,2,minmax,lda_projection,embedded_l1,knn,0.835898773806418,0.6383838383838384,0.412532637075718,0.5011895321173672,0.7334894918619075,0.16410122619358203,0.006871874997159466,0.024323958001332358,ok,
binary,2,minmax,lda_projection,embedded_l1,svm,0.8486824941299244,0.7569060773480663,0.3577023498694517,0.4858156028368794,0.713330484284402,0.15131750587007564,3.57405095899594,0.275405791006051,ok,
binary,2,minmax,lda_projection,embedded_l1,decision_tree,0.8351160970519176,0.6650246305418719,0.3524804177545692,0.46075085324232085,0.6986892388527413,0.16488390294808242,0.017405332997441292,0.0011872499890159816,ok,
binary,2,minmax,lda_projection,embedded_l1,logistic_regression,0.8205061309679103,0.9431818181818182,0.10835509138381201,0.19437939110070257,0.5489545494402215,0.17949386903208975,0.013138375012204051,0.0014762500068172812,ok,
binary,2,minmax,lda_projection,embedded_l1,lda_classifier,0.8236368379859118,0.9411764705882353,0.12532637075718014,0.22119815668202766,0.5489545494402215,0.1763631620140882,0.010700457991333678,0.0006806250021327287,ok,
binary,2,minmax,lda_projection,embedded_l1,mlp_ann,0.8531176624054265,0.7481662591687042,0.39947780678851175,0.5208510638297872,0.7921579076857068,0.14688233759457348,0.36137054199934937,0.0011614999966695905,ok,
binary,2,minmax,lda_projection,ga_selection,knn,0.835898773806418,0.6383838383838384,0.412532637075718,0.5011895321173672,0.7334894918619075,0.16410122619358203,0.0016951670113485307,0.01849137499812059,ok,
binary,2,minmax,lda_projection,ga_selection,svm,0.8486824941299244,0.7569060773480663,0.3577023498694517,0.4858156028368794,0.713330484284402,0.15131750587007564,3.4795749580080155,0.27577504198416136,ok,
binary,2,minmax,lda_projection,ga_selection,decision_tree,0.8351160970519176,0.6650246305418719,0.3524804177545692,0.46075085324232085,0.6986892388527413,0.16488390294808242,0.012128041998948902,0.0009754170023370534,ok,
binary,2,minmax,lda_projection,ga_selection,logistic_regression,0.8205061309679103,0.9431818181818182,0.10835509138381201,0.19437939110070257,0.5489545494402215,0.17949386903208975,0.008467709005344659,0.00020108299213461578,ok,
binary,2,minmax,lda_projection,ga_selection,lda_classifier,0.8236368379859118,0.9411764705882353,0.12532637075718014,0.22119815668202766,0.5489545494402215,0.1763631620140882,0.003495874989312142,0.0002898330276366323,ok,
binary,2,minmax,lda_projection,ga_selection,mlp_ann,0.8531176624054265,0.7481662591687042,0.39947780678851175,0.5208510638297872,0.7921579076857068,0.14688233759457348,0.269733291992452,0.0009664160024840385,ok,
binary,2,minmax,svd,none,knn,0.9324289068614662,0.9884393063583815,0.6697127937336814,0.798443579766537,0.922897542354773,0.06757109313853382,0.003862417011987418,0.06472879098146223,ok,
binary,2,minmax,svd,none,svm,0.8659013827289329,0.9736842105263158,0.3381201044386423,0.501937984496124,0.984023475709162,0.1340986172710671,3.143241792015033,0.4284169169841334,ok,
